customer_id,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,RFM_score,segment
3272,296,1,569.56,1,1,1,111,At Risk
3273,66,7,10472.26,2,3,4,234,Big Spender
3274,31,5,3450.3,3,2,1,321,Potential Loyalist
3275,5,4,2826.83,4,1,1,411,Regular
3276,81,5,6419.18,2,2,3,223,Regular
3277,38,5,5868.16,3,2,2,322,Potential Loyalist
3278,23,5,5194.07,3,2,2,322,Potential Loyalist
3279,298,1,1071.23,1,1,1,111,At Risk
3280,135,8,11763.69,1,4,4,144,Big Spender
3281,60,2,2044.08,2,1,1,211,Regular
3282,17,4,4534.85,4,1,2,412,Regular
3283,1,7,8875.03,4,3,4,434,Loyal
3284,279,6,5886.76,1,2,2,122,At Risk
3285,20,6,6515.55,3,2,3,323,Potential Loyalist
3286,10,11,11050.25,4,4,4,444,Champion
3287,77,3,3694.7200000000003,2,1,1,211,Regular
3288,33,6,8748.24,3,2,4,324,Potential Loyalist
3289,70,5,7683.389999999999,2,2,3,223,Regular
3290,3,8,9719.34,4,4,4,444,Champion
3291,47,4,3946.9500000000003,2,1,1,211,Regular
3292,302,1,60.34,1,1,1,111,At Risk
3293,1,5,4716.33,4,2,2,422,Potential Loyalist
3294,63,4,6769.75,2,1,3,213,Regular
3295,20,8,10279.81,3,4,4,344,Loyal
3296,65,11,8887.0,2,4,4,244,Big Spender
3297,59,6,4162.96,2,2,2,222,Regular
3298,5,5,6502.58,4,2,3,423,Potential Loyalist
3299,31,5,4560.97,3,2,2,322,Potential Loyalist
3300,16,6,8221.25,4,2,4,424,Potential Loyalist
3301,43,5,4630.47,3,2,2,322,Potential Loyalist
3302,21,5,3954.1099999999997,3,2,1,321,Potential Loyalist
3303,21,5,4834.35,3,2,2,322,Potential Loyalist
3304,79,10,11128.31,2,4,4,244,Big Spender
3305,40,2,306.78999999999996,3,1,1,311,Regular
3306,41,5,6945.6,3,2,3,323,Potential Loyalist
3307,17,5,6066.91,4,2,3,423,Potential Loyalist
3308,68,3,3436.83,2,1,1,211,Regular
3309,25,5,5485.79,3,2,2,322,Potential Loyalist
3310,52,5,5062.860000000001,2,2,2,222,Regular
3311,66,4,3921.49,2,1,1,211,Regular
3312,7,4,3943.69,4,1,1,411,Regular
3313,55,6,6335.93,2,2,3,223,Regular
3314,59,6,6475.13,2,2,3,223,Regular
3315,2,7,8032.110000000001,4,3,3,433,Loyal
3316,21,2,2608.09,3,1,1,311,Regular
3317,88,4,3299.45,1,1,1,111,At Risk
3318,152,4,5363.35,1,1,2,112,At Risk
3319,23,7,7042.889999999999,3,3,3,333,Loyal
3320,138,10,10109.98,1,4,4,144,Big Spender
3321,97,3,2952.52,1,1,1,111,At Risk
3322,142,3,3034.55,1,1,1,111,At Risk
3323,116,5,6500.54,1,2,3,123,At Risk
3324,32,7,10846.51,3,3,4,334,Loyal
3325,46,5,5709.18,2,2,2,222,Regular
3326,30,13,14078.19,3,4,4,344,Loyal
3327,57,8,6320.06,2,4,3,243,Regular
3328,41,4,3511.62,3,1,1,311,Regular
3329,19,4,3348.29,3,1,1,311,Regular
3330,23,8,8810.21,3,4,4,344,Loyal
3331,37,5,7702.42,3,2,3,323,Potential Loyalist
3332,6,6,6577.57,4,2,3,423,Potential Loyalist
3333,192,5,5296.389999999999,1,2,2,122,At Risk
3334,74,8,5742.35,2,4,2,242,Regular
3335,4,7,5555.54,4,3,2,432,Loyal
3336,75,6,9153.34,2,2,4,224,Big Spender
3337,7,8,8265.62,4,4,4,444,Champion
3338,5,4,2377.23,4,1,1,411,Regular
3339,39,6,4271.22,3,2,2,322,Potential Loyalist
3340,114,6,6462.47,1,2,3,123,At Risk
3341,50,4,3646.81,2,1,1,211,Regular
3342,101,7,6736.7,1,3,3,133,At Risk
3343,79,6,6667.84,2,2,3,223,Regular
3344,11,7,6236.96,4,3,3,433,Loyal
3345,32,5,3926.35,3,2,1,321,Potential Loyalist
3346,49,3,2794.14,2,1,1,211,Regular
3347,108,5,5387.86,1,2,2,122,At Risk
3348,130,3,2749.69,1,1,1,111,At Risk
3349,222,5,6639.07,1,2,3,123,At Risk
3350,39,6,9352.56,3,2,4,324,Potential Loyalist
3351,40,6,7191.88,3,2,3,323,Potential Loyalist
3352,31,7,5559.64,3,3,2,332,Loyal
3353,31,7,5270.16,3,3,2,332,Loyal
3354,183,2,3213.07,1,1,1,111,At Risk
3355,1,5,5543.530000000001,4,2,2,422,Potential Loyalist
3356,5,5,6281.6900000000005,4,2,3,423,Potential Loyalist
3357,36,4,3897.31,3,1,1,311,Regular
3358,38,6,7750.18,3,2,3,323,Potential Loyalist
3359,98,4,2920.95,1,1,1,111,At Risk
3360,58,8,6162.1900000000005,2,4,3,243,Regular
3361,45,6,8548.95,3,2,4,324,Potential Loyalist
3362,87,3,1983.8400000000001,2,1,1,211,Regular
3363,5,6,6443.93,4,2,3,423,Potential Loyalist
3364,121,5,5647.75,1,2,2,122,At Risk
3365,72,6,5971.06,2,2,2,222,Regular
3366,45,4,4591.95,3,1,2,312,Regular
3367,83,6,8647.67,2,2,4,224,Big Spender
3368,30,5,5971.18,3,2,2,322,Potential Loyalist
3369,77,6,6850.6900000000005,2,2,3,223,Regular
3370,43,7,7469.49,3,3,3,333,Loyal
3371,42,9,8400.31,3,4,4,344,Loyal
3372,32,6,7238.88,3,2,3,323,Potential Loyalist
3373,45,5,6773.370000000001,3,2,3,323,Potential Loyalist
3374,2,4,6246.4400000000005,4,1,3,413,Regular
3375,13,8,8710.18,4,4,4,444,Champion
3376,94,5,4239.54,1,2,2,122,At Risk
3377,78,7,6701.91,2,3,3,233,Regular
3378,56,4,4651.77,2,1,2,212,Regular
3379,21,6,8165.43,3,2,4,324,Potential Loyalist
3380,64,5,6088.51,2,2,3,223,Regular
3381,196,5,7129.37,1,2,3,123,At Risk
3382,20,10,10347.49,3,4,4,344,Loyal
3383,30,6,7014.41,3,2,3,323,Potential Loyalist
3384,248,5,5706.6,1,2,2,122,At Risk
3385,55,3,2629.8199999999997,2,1,1,211,Regular
3386,8,5,4407.639999999999,4,2,2,422,Potential Loyalist
3387,83,8,10309.67,2,4,4,244,Big Spender
3388,26,8,9307.45,3,4,4,344,Loyal
3389,55,6,6107.86,2,2,3,223,Regular
3390,19,5,6156.36,3,2,3,323,Potential Loyalist
3391,20,5,3719.61,3,2,1,321,Potential Loyalist
3392,75,1,574.64,2,1,1,211,Regular
3393,3,5,4896.49,4,2,2,422,Potential Loyalist
3394,20,5,5926.59,3,2,2,322,Potential Loyalist
3395,10,7,7852.11,4,3,3,433,Loyal
3396,72,2,586.65,2,1,1,211,Regular
3397,90,2,2179.35,1,1,1,111,At Risk
3398,66,5,4872.530000000001,2,2,2,222,Regular
3399,38,4,5815.25,3,1,2,312,Regular
3400,27,4,2797.13,3,1,1,311,Regular
3401,67,6,6768.02,2,2,3,223,Regular
3402,13,9,10700.79,4,4,4,444,Champion
3403,134,4,4516.0199999999995,1,1,2,112,At Risk
3404,52,5,5162.17,2,2,2,222,Regular
3405,53,9,9157.710000000001,2,4,4,244,Big Spender
3406,47,10,12169.87,2,4,4,244,Big Spender
3407,19,8,8397.3,3,4,4,344,Loyal
3408,23,5,4452.78,3,2,2,322,Potential Loyalist
3409,74,7,7353.55,2,3,3,233,Regular
3410,242,3,2965.8900000000003,1,1,1,111,At Risk
3411,31,7,11320.22,3,3,4,334,Loyal
3412,45,4,5786.89,3,1,2,312,Regular
3413,26,4,6325.24,3,1,3,313,Regular
3414,163,3,4674.02,1,1,2,112,At Risk
3415,62,6,8084.960000000001,2,2,3,223,Regular
3416,123,3,2184.42,1,1,1,111,At Risk
3417,96,8,8566.05,1,4,4,144,Big Spender
3418,91,5,4643.87,1,2,2,122,At Risk
3419,6,3,4108.62,4,1,1,411,Regular
3420,6,11,13885.45,4,4,4,444,Champion
3421,29,9,11268.79,3,4,4,344,Loyal
3422,33,5,5634.98,3,2,2,322,Potential Loyalist
3423,78,4,3061.5,2,1,1,211,Regular
3424,154,2,2940.52,1,1,1,111,At Risk
3425,19,6,6287.46,3,2,3,323,Potential Loyalist
3426,46,6,8405.57,2,2,4,224,Big Spender
3427,2,8,12523.17,4,4,4,444,Champion
3428,92,1,1274.93,1,1,1,111,At Risk
3429,122,4,3323.9500000000003,1,1,1,111,At Risk
3430,64,7,5809.24,2,3,2,232,Regular
3431,29,10,12673.97,3,4,4,344,Loyal
3432,107,8,9201.85,1,4,4,144,Big Spender
3433,1,10,10471.84,4,4,4,444,Champion
3434,65,5,5720.52,2,2,2,222,Regular
3435,137,5,6384.02,1,2,3,123,At Risk
3436,23,7,8090.11,3,3,3,333,Loyal
3437,103,5,6930.87,1,2,3,123,At Risk
3438,175,5,5208.01,1,2,2,122,At Risk
3439,75,6,5868.21,2,2,2,222,Regular
3440,33,5,5026.7,3,2,2,322,Potential Loyalist
3441,139,5,4864.98,1,2,2,122,At Risk
3442,204,4,4629.6,1,1,2,112,At Risk
3443,30,6,6729.01,3,2,3,323,Potential Loyalist
3444,40,2,3281.0299999999997,3,1,1,311,Regular
3445,15,6,7992.1900000000005,4,2,3,423,Potential Loyalist
3446,5,2,1028.53,4,1,1,411,Regular
3447,84,11,12339.37,2,4,4,244,Big Spender
3448,11,5,5257.04,4,2,2,422,Potential Loyalist
3449,150,4,4223.1900000000005,1,1,2,112,At Risk
3450,99,6,7360.77,1,2,3,123,At Risk
3451,16,9,7139.17,4,4,3,443,Champion
3452,3,2,2808.6800000000003,4,1,1,411,Regular
3453,73,6,6294.04,2,2,3,223,Regular
3454,116,5,5561.38,1,2,2,122,At Risk
3455,10,6,4674.13,4,2,2,422,Potential Loyalist
3456,64,3,4206.89,2,1,2,212,Regular
3457,98,3,2726.46,1,1,1,111,At Risk
3458,109,4,5141.16,1,1,2,112,At Risk
3459,67,3,4164.04,2,1,2,212,Regular
3460,56,9,12544.76,2,4,4,244,Big Spender
3461,137,7,8401.21,1,3,4,134,Big Spender
3462,22,5,5392.75,3,2,2,322,Potential Loyalist
3463,58,4,3021.68,2,1,1,211,Regular
3464,18,1,748.17,4,1,1,411,Regular
3465,73,10,10063.64,2,4,4,244,Big Spender
3466,69,3,2421.71,2,1,1,211,Regular
3467,6,6,8292.41,4,2,4,424,Potential Loyalist
3468,2,7,7428.03,4,3,3,433,Loyal
3469,37,4,3712.6400000000003,3,1,1,311,Regular
3470,3,8,14126.25,4,4,4,444,Champion
3471,149,4,4637.4800000000005,1,1,2,112,At Risk
3472,6,6,6900.7,4,2,3,423,Potential Loyalist
3473,13,4,5487.64,4,1,2,412,Regular
3474,72,5,4654.08,2,2,2,222,Regular
3475,4,4,3785.92,4,1,1,411,Regular
3476,51,5,2254.2599999999998,2,2,1,221,Regular
3477,65,8,10212.17,2,4,4,244,Big Spender
3478,30,6,6445.49,3,2,3,323,Potential Loyalist
3479,32,6,6015.17,3,2,3,323,Potential Loyalist
3480,17,4,4659.76,4,1,2,412,Regular
3481,55,7,4988.41,2,3,2,232,Regular
3482,28,8,11842.05,3,4,4,344,Loyal
3483,118,6,8078.03,1,2,3,123,At Risk
3484,80,7,10169.77,2,3,4,234,Big Spender
3485,26,3,3163.31,3,1,1,311,Regular
3486,10,4,4722.08,4,1,2,412,Regular
3487,11,3,3715.32,4,1,1,411,Regular
3488,18,2,2167.79,4,1,1,411,Regular
3489,109,6,8300.15,1,2,4,124,Big Spender
3490,167,5,4739.7,1,2,2,122,At Risk
3491,190,4,3151.67,1,1,1,111,At Risk
3492,81,3,4141.43,2,1,1,211,Regular
3493,94,6,10053.82,1,2,4,124,Big Spender
3494,5,4,5122.71,4,1,2,412,Regular
3495,14,7,8626.65,4,3,4,434,Loyal
3496,257,4,4725.38,1,1,2,112,At Risk
3497,53,3,3744.0699999999997,2,1,1,211,Regular
3498,128,6,5177.0599999999995,1,2,2,122,At Risk
3499,52,7,7673.4800000000005,2,3,3,233,Regular
3500,145,6,4922.41,1,2,2,122,At Risk
5034,85,3,1519.92,2,1,1,211,Regular
